Emp ID,First Name,Last Name,Gender,E Mail,Date of Birth,Date of Joining,Age in Company (Years),Salary,Last % Hike,Place Name,County,State,Zip
534794,Keven,Muniz,M,keven.muniz@cox.net,4/13/1995,4/27/2016,1.25,90307,6%,Huntsville,Madison,AL,35807
772226,Lina,Armijo,F,lina.armijo@yahoo.com,1/27/1969,12/27/1990,26.6,158119,21%,Arizona City,Pinal,AZ,85123
613477,Delaine,Koenig,F,delaine.koenig@msn.com,4/20/1978,4/18/2005,12.28,49323,24%,North Dighton,North Dighton,MA,2754
929080,Kym,Ponce,F,kym.ponce@gmail.com,2/3/1987,1/25/2017,0.5,41791,15%,Hillside,Fremont,CO,81232
408650,Broderick,Holton,M,broderick.holton@sbcglobal.net,2/15/1963,6/10/2007,10.14,96136,8%,Cameron,Milam,TX,76520
857473,Adrien,Conn,F,adrien.conn@yahoo.com,4/13/1969,3/29/2007,10.34,187858,14%,Collinsville,Madison,IL,62234
570628,Helaine,Chacon,F,helaine.chacon@gmail.com,5/12/1975,5/18/2017,0.19,178428,26%,Leon,Love,OK,73441
641180,Carlena,Foust,F,carlena.foust@aol.com,2/4/1995,6/17/2016,1.11,159520,13%,Milltown,Crawford,IN,47145
966144,Sol,Fair,M,sol.fair@yahoo.com,5/17/1994,9/16/2016,0.86,187833,9%,Chamisal,Taos,NM,87521
325834,Morton,Chamberlin,M,morton.chamberlin@hotmail.com,8/13/1961,6/12/1985,32.15,58119,1%,Stuttgart,Phillips,KS,67670
743018,Homer,Cardenas,M,homer.cardenas@aol.com,4/22/1995,8/26/2016,0.92,171587,6%,Archer,O'Brien,IA,51231
169364,Devon,Vo,M,devon.vo@gmail.com,10/8/1961,10/25/1991,25.78,128207,4%,Kennesaw,Cobb,GA,30152
689968,Shelton,Briscoe,M,shelton.briscoe@yahoo.com,11/6/1961,5/22/1985,32.21,157282,3%,San Jose,Santa Clara,CA,95133
229230,Rusty,Johnson,M,rusty.johnson@hotmail.com,9/4/1970,2/27/1992,25.43,83250,3%,Quitman,Clarke,MS,39355
474887,Alton,Olds,M,alton.olds@sbcglobal.net,10/6/1986,3/16/2014,3.37,175765,26%,Asher,Pottawatomie,OK,74826
203140,Vinita,Ferrara,F,vinita.ferrara@sbcglobal.net,7/1/1970,8/19/1992,24.96,76962,5%,Brunswick,Columbus,NC,28424
456046,Keenan,Macpherson,M,keenan.macpherson@gmail.com,4/24/1992,11/3/2016,0.73,147148,8%,Georgetown,Meigs,TN,37336
662117,Shanell,Mccloskey,F,shanell.mccloskey@aol.com,2/3/1968,6/20/1992,25.12,165252,0%,Superior,Nuckolls,NE,68978
205092,Joella,Nichols,F,joella.nichols@hotmail.com,3/10/1967,2/29/1996,21.42,134955,9%,Albion,Providence,RI,2802
814827,Penni,Shook,F,penni.shook@gmail.com,6/17/1983,9/3/2004,12.91,103804,19%,Washington,District of Columbia,DC,20372
325195,Libby,Lemieux,F,libby.lemieux@verizon.net,4/14/1979,3/4/2010,7.41,73380,28%,Montrose,Susquehanna,PA,18801
608705,Giuseppe,Franz,M,giuseppe.franz@verizon.net,12/10/1969,1/25/2008,9.51,86282,11%,Jordan,Onondaga,NY,13080
147661,Herbert,Livingston,M,herbert.livingston@gmail.com,5/20/1964,1/8/2001,16.56,192684,17%,Erath,Vermilion,LA,70533
973446,Bradley,Goforth,M,bradley.goforth@hotmail.com,1/24/1978,10/28/2006,10.76,188157,29%,Corvallis,Benton,OR,97339
112574,Raleigh,Osorio,M,raleigh.osorio@yahoo.com,4/15/1992,3/22/2015,2.35,47706,29%,Mission Hills,Los Angeles,CA,91395
679076,Millicent,Geary,F,millicent.geary@gmail.com,4/20/1978,4/30/2016,1.24,161156,17%,Spencer,Clark,ID,83446
972355,Luanna,Lorenzo,F,luanna.lorenzo@aol.com,1/18/1958,1/8/1993,24.57,174508,14%,Lavon,Collin,TX,75166
947499,Mike,Delong,F,mike.delong@hotmail.com,6/9/1966,1/20/2012,5.52,143349,7%,Carlsbad,San Diego,CA,92018
179349,Ettie,Kellum,F,ettie.kellum@aol.com,7/10/1984,5/31/2012,5.16,40135,13%,Portis,Osborne,KS,67474
734178,Leda,Haskell,F,leda.haskell@aol.com,9/30/1961,3/21/2014,3.36,169844,13%,Peoria,Maricopa,AZ,85385
262995,Palma,Bowen,F,palma.bowen@gmail.com,3/14/1977,6/15/2001,16.13,70514,4%,El Paso,El Paso,TX,88517
485520,Traci,Mcmillen,F,traci.mcmillen@yahoo.co.in,12/5/1975,5/27/2009,8.18,89118,19%,Racine,Racine,WI,53408
668802,Curtis,Kincaid,M,curtis.kincaid@gmail.com,4/7/1968,1/9/2003,14.56,61459,6%,La Loma,Guadalupe,NM,87724
399717,Mozella,Saxon,F,mozella.saxon@gmail.com,10/14/1991,6/9/2015,2.14,89973,15%,Jacksonville,St. Johns,FL,32259
753575,Jody,Pressley,M,jody.pressley@gmail.com,10/10/1963,5/22/2013,4.19,77822,25%,West Hartland,Hartford,CT,6091
774412,Quintin,Ammons,M,quintin.ammons@sbcglobal.net,8/23/1990,8/20/2014,2.94,164108,1%,Saverton,Ralls,MO,63467
964668,Lester,Donahue,F,lester.donahue@gmail.com,5/19/1995,3/19/2017,0.36,65751,25%,Egg Harbor Township,Atlantic,NJ,8234
691154,Carl,Cannon,M,carl.cannon@gmail.com,6/27/1989,9/29/2013,3.83,69326,9%,Lodge Grass,Big Horn,MT,59050
119932,Dallas,Buchanan,F,dallas.buchanan@microsoft.com,12/27/1986,3/7/2014,3.39,43083,24%,Waynesfield,Auglaize,OH,45896
397780,Stefan,Magee,M,stefan.magee@exxonmobil.com,12/9/1970,10/3/1993,23.83,118364,5%,Myrtle Beach,Horry,SC,29587
260579,Angele,Collins,F,angele.collins@aol.com,11/29/1981,8/1/2005,12,52862,17%,Northville,Fulton,NY,12134
527598,Julianna,Montano,F,julianna.montano@hotmail.com,11/9/1978,9/12/2004,12.88,118343,28%,Nelson,Tioga,PA,16940
549186,Lena,Mcmanus,F,lena.mcmanus@gmail.com,12/31/1989,5/26/2013,4.18,64977,22%,Colt,St. Francis,AR,72326
405375,Steve,Sloan,M,steve.sloan@btinternet.com,11/4/1989,1/20/2012,5.52,65844,18%,Cope,Washington,CO,80812
129504,Amada,Power,F,amada.power@bellsouth.net,6/16/1961,1/10/2012,5.55,50929,0%,Greenville,Butler,AL,36037
579025,Sydney,Oconner,F,sydney.oconner@gmail.com,5/15/1989,12/24/2011,5.6,162620,21%,Danville,Des Moines,IA,52623
753630,Edmond,Clawson,M,edmond.clawson@earthlink.net,4/14/1965,9/30/1989,27.84,176720,3%,Venice,Plaquemines,LA,70091
715871,Katheryn,Marlow,F,katheryn.marlow@cox.net,9/11/1979,11/8/2009,7.72,156910,8%,Gnadenhutten,Tuscarawas,OH,44629
204312,Delsie,Holcomb,F,delsie.holcomb@microsoft.com,9/13/1987,2/7/2009,8.47,138867,17%,Pep,Hockley,TX,79353
224611,Jamika,Pogue,F,jamika.pogue@yahoo.com,7/19/1958,3/31/2003,14.34,135407,17%,Otter Creek,Hancock,ME,4665
651288,Darren,Jacks,M,darren.jacks@gmail.com,2/23/1974,12/26/2009,7.59,68551,5%,Walkerton,King and Queen,VA,23177
297420,Cameron,Laird,M,cameron.laird@gmail.com,7/3/1985,8/14/2008,8.96,130827,8%,Garden Grove,Decatur,IA,50103
302763,Darius,Mccartney,M,darius.mccartney@gmail.com,1/12/1959,7/2/1984,33.09,188874,10%,Bethesda,Belmont,OH,43719
955515,Mika,Ferrer,F,mika.ferrer@aol.com,4/17/1985,4/20/2010,7.28,110114,6%,Yazoo City,Yazoo,MS,39194
935356,Corey,Oconnor,F,corey.oconnor@gmail.com,4/24/1971,5/21/1992,25.2,130250,21%,South Saint Paul,Dakota,MN,55075
237099,Catarina,Tompkins,F,catarina.tompkins@microsoft.com,7/22/1989,7/8/2017,0.05,188270,21%,San Francisco,San Francisco,CA,94158
996962,Colby,Phillips,M,colby.phillips@yahoo.com,10/28/1988,4/10/2016,1.3,128927,10%,Corning,Corning,MO,64435
222094,Angelia,Lovejoy,F,angelia.lovejoy@hotmail.com,8/18/1959,12/23/1994,22.61,152806,19%,Arnold,Jefferson,MO,63010
199204,Lang,Brittain,F,lang.brittain@gmail.com,4/26/1980,9/20/2014,2.85,133622,13%,Clearwater,Clearwater,FL,34621
810355,Fern,Stricklin,F,fern.stricklin@yahoo.com,11/12/1969,6/18/1994,23.13,143819,26%,Newcastle,Weston,WY,82701
849462,Philomena,Clarke,F,philomena.clarke@gmail.com,3/6/1996,7/16/2017,0.03,85287,27%,Tasley,Accomack,VA,23441
614463,Eloise,Weis,F,eloise.weis@aol.com,12/7/1971,6/8/1999,18.15,54701,0%,New York City,New York,NY,10029
283599,Emilio,Medrano,M,emilio.medrano@yahoo.co.uk,2/1/1996,1/28/2017,0.5,195005,16%,Biloxi,Harrison,MS,39532
550442,Merlin,Dejesus,M,merlin.dejesus@yahoo.com,8/27/1958,12/18/2003,13.62,58460,26%,Springfield,Sangamon,IL,62708
982714,Nita,Runyon,F,nita.runyon@gmail.com,4/5/1959,7/7/2000,17.07,84995,3%,West Charleston,Orleans,VT,5872
598605,Raymundo,Dale,M,raymundo.dale@outlook.com,8/25/1981,9/2/2011,5.91,64679,27%,Wayne,Delaware,PA,19087
290591,Toby,John,M,toby.john@gmail.com,6/4/1965,9/29/1991,25.85,177767,13%,Sabine Pass,Jefferson,TX,77655
873433,Isabell,Joy,F,isabell.joy@sbcglobal.net,11/17/1983,10/10/2015,1.8,112087,2%,Seaview,Pacific,WA,98644
981841,Cheryl,Rosenbaum,F,cheryl.rosenbaum@hotmail.com,10/10/1973,3/28/2014,3.34,118373,2%,Mc Calla,Jefferson,AL,35111
585816,Jeannette,Orosco,F,jeannette.orosco@aol.com,9/5/1992,1/18/2016,1.53,61771,8%,Pilottown,Plaquemines,LA,70081
597405,Jonah,Lockett,M,jonah.lockett@hotmail.com,6/2/1962,6/5/1986,31.17,94809,20%,Radium Springs,Doña Ana,NM,88054
258764,Eliana,Vinson,F,eliana.vinson@aol.com,10/17/1971,8/27/2016,0.92,195998,11%,Branch,Franklin,AR,72928
352974,Dillon,Bergeron,M,dillon.bergeron@aol.com,8/27/1960,3/7/1997,20.41,81525,21%,Saint Anthony,Morton,ND,58566
335481,Jerry,Lovejoy,M,jerry.lovejoy@yahoo.com,12/1/1994,10/31/2016,0.74,47668,14%,Monticello,Drew,AR,71656
870327,Shirley,Walls,M,shirley.walls@yahoo.co.in,1/27/1974,2/4/2001,16.49,71064,9%,Berwind,McDowell,WV,24815
207575,Lamar,Whittaker,M,lamar.whittaker@gmail.com,4/25/1961,7/2/1998,19.08,185398,0%,Central Islip,Suffolk,NY,11722
203806,Jayna,Hardman,F,jayna.hardman@hotmail.co.uk,5/12/1958,8/22/2010,6.94,78835,6%,Galesburg,Kalamazoo,MI,49053
135633,Robin,Mata,M,robin.mata@yahoo.ca,9/27/1983,8/12/2008,8.96,199216,21%,Jeddo,St. Clair,MI,48032
967485,Yi,Rosser,F,yi.rosser@charter.net,10/7/1958,5/25/1995,22.19,185995,13%,Asbury,Jasper,MO,64832
756596,Curt,Dale,M,curt.dale@gmail.com,8/13/1967,4/20/2008,9.28,91896,12%,Cookeville,Putnam,TN,38505
701926,Crista,Croteau,F,crista.croteau@gmail.com,6/22/1986,7/5/2007,10.07,125469,28%,Cohasset,Norfolk,MA,2025
427948,Jere,Colvin,M,jere.colvin@shell.com,6/28/1979,10/29/2013,3.75,160914,8%,Augusta,Kalamazoo,MI,49012
286069,Merle,Wheatley,F,merle.wheatley@msn.com,9/1/1982,8/16/2016,0.95,196094,27%,Vaucluse,Aiken,SC,29850
658702,Latoya,Saucier,F,latoya.saucier@aol.com,8/15/1962,4/22/1993,24.28,96014,18%,Grovetown,Columbia,GA,30813
533152,Kimi,Fahey,F,kimi.fahey@gmail.com,3/27/1987,12/25/2016,0.59,49875,27%,Pensacola,Escambia,FL,32526
766084,Lita,Avila,F,lita.avila@hotmail.com,1/6/1969,11/20/2003,13.7,137423,30%,Somers,Kenosha,WI,53171
887330,Lawanda,Mays,F,lawanda.mays@yahoo.com,5/27/1966,6/9/2000,17.15,97387,8%,Malone,Morgan,KY,41451
452358,Marinda,Hacker,F,marinda.hacker@hotmail.com,6/17/1972,11/26/2011,5.67,139673,10%,Shreveport,Caddo,LA,71154
137643,Angelika,Arndt,F,angelika.arndt@yahoo.com,12/15/1961,6/6/1983,34.17,76281,7%,Pomona,Los Angeles,CA,91768
774010,Arnold,Mccurdy,M,arnold.mccurdy@gmail.com,2/20/1964,2/8/1987,30.49,106056,14%,Abingdon,Knox,IL,61410
177138,Carita,Shell,F,carita.shell@gmail.com,5/9/1977,9/25/2002,14.85,87931,7%,Urbana,Champaign,IL,61802
419955,Terry,Batson,F,terry.batson@ntlworld.com,1/11/1980,6/30/2016,1.08,198704,6%,Devers,Liberty,TX,77538
723786,Marc,Holden,M,marc.holden@gmail.com,7/6/1990,1/26/2015,2.5,167197,15%,Lowell,Lake,IN,46356
437673,Jeff,Regalado,M,jeff.regalado@yahoo.co.uk,2/26/1982,2/13/2012,5.46,189286,10%,Burlington,Chittenden,VT,5406
697650,Gigi,Slayton,F,gigi.slayton@aol.com,5/4/1976,4/4/2014,3.32,90314,0%,Milam,Sabine,TX,75959
546138,Toni,Craft,F,toni.craft@comcast.net,6/9/1983,3/20/2010,7.36,115342,3%,Newport Beach,Orange,CA,92660
837642,Alan,Zimmerman,M,alan.zimmerman@bellsouth.net,12/30/1977,8/11/2007,9.97,45913,6%,Oregon City,Clackamas,OR,97045
618891,Eleanore,Boyles,F,eleanore.boyles@gmail.com,5/21/1987,5/9/2012,5.22,107237,29%,Turbeville,Clarendon,SC,29162
585637,Omer,Mcneill,M,omer.mcneill@yahoo.com,12/29/1992,9/8/2015,1.89,114156,4%,Tehachapi,Tehachapi,CA,93582
698366,Elizabet,Puente,F,elizabet.puente@rediffmail.com,7/17/1976,8/22/2002,14.94,110731,1%,Choudrant,Lincoln,LA,71227
265724,Harriet,Mcleod,F,harriet.mcleod@gmail.com,1/4/1986,3/26/2011,6.35,59003,26%,Fargo,Cass,ND,58105
235903,Virgil,Tavares,F,virgil.tavares@hotmail.com,8/7/1988,2/17/2012,5.45,110193,0%,Dunbar,Fayette,PA,15431
253046,Maragret,Dougherty,F,maragret.dougherty@gmail.com,5/7/1989,6/8/2014,3.14,178607,14%,Covington,Kenton,KY,41014
140799,Ruben,Speight,M,ruben.speight@hotmail.com,6/2/1968,6/18/1994,23.13,57420,28%,Sinclairville,Chautauqua,NY,14782
604441,Arnold,Napier,M,arnold.napier@gmail.com,4/30/1979,10/26/2010,6.76,158820,28%,Littleton,Douglas,CO,80130
777262,Maximo,Comstock,M,maximo.comstock@ntlworld.com,7/25/1980,6/15/2004,13.13,191096,28%,Saint Anthony,Morton,ND,58566
400887,Amos,Sheffield,M,amos.sheffield@exxonmobil.com,4/1/1996,4/25/2017,0.26,114847,15%,Hart,Castro,TX,79043
825965,Thomas,Sanderson,F,thomas.sanderson@earthlink.net,11/20/1963,2/8/1996,21.48,71863,26%,Layland,Fayette,WV,25864
718429,Zane,Dube,M,zane.dube@gmail.com,4/22/1962,12/21/1991,25.62,45998,14%,Whatley,Clarke,AL,36482
371278,Reynalda,Shuler,F,reynalda.shuler@rediffmail.com,7/13/1963,2/20/2001,16.44,138037,23%,Oxbow,Baker,OR,97840
255342,Leroy,Lang,M,leroy.lang@exxonmobil.com,12/13/1976,12/8/2013,3.64,48589,25%,Federal Way,King,WA,98063
241983,Liberty,Wilkerson,F,liberty.wilkerson@msn.com,12/24/1982,7/20/2013,4.02,186923,16%,Ann Arbor,Washtenaw,MI,48104
421112,Lena,Reis,F,lena.reis@gmail.com,5/28/1959,10/12/2015,1.79,151954,17%,Lake Winola,Wyoming,PA,18625
522127,Carmine,Lester,M,carmine.lester@yahoo.com,9/17/1962,3/20/2012,5.36,106772,8%,Fairmont,Garfield,OK,73736
470546,Aurelio,Staggs,M,aurelio.staggs@aol.com,7/9/1963,6/21/1995,22.12,122580,30%,Portland,Multnomah,OR,97208
482007,Clifford,Champion,M,clifford.champion@gmail.com,7/11/1963,8/18/2002,14.95,64365,1%,Tekonsha,Calhoun,MI,49092
821918,Mario,Snider,M,mario.snider@hotmail.com,9/6/1995,11/30/2016,0.66,101384,9%,Fairplay,Adair,KY,42735
623745,Jewel,Talbot,M,jewel.talbot@shell.com,10/29/1969,10/17/1999,17.79,113208,10%,Baton Rouge,East Baton Rouge,LA,70815
920250,Williemae,Huynh,F,williemae.huynh@msn.com,5/26/1959,3/18/1981,36.39,99093,10%,Portville,Cattaraugus,NY,14770
647001,Marshall,Burchett,M,marshall.burchett@yahoo.co.uk,7/3/1975,4/27/2017,0.25,187365,24%,Ashburn,Loudoun,VA,20148
451284,See,Hwang,F,see.hwang@ibm.com,5/25/1960,5/2/1990,27.26,94767,27%,Oak Park,Cook,IL,60301
695934,Cordelia,Mendenhall,F,cordelia.mendenhall@yahoo.com,8/5/1962,5/10/1990,27.24,45909,9%,Los Angeles,Los Angeles,CA,90039
489491,Louie,Lam,F,louie.lam@yahoo.com,11/24/1958,12/22/2010,6.6,122436,14%,Cape Porpoise,York,ME,4014
137411,Gail,Pulley,M,gail.pulley@btinternet.com,9/12/1967,2/24/2002,15.43,53002,19%,Blue Springs,Jackson,MO,64013
496764,Romeo,Lee,M,romeo.lee@gmail.com,4/10/1977,8/2/2014,2.99,90864,2%,Bay Village,Cuyahoga,OH,44140
787142,Robbie,Pulido,M,robbie.pulido@gmail.com,3/9/1963,9/29/1991,25.85,198597,0%,Greenbush,Sheboygan,WI,53026
644035,Odis,Beauregard,M,odis.beauregard@gmail.com,9/7/1966,12/31/2013,3.58,81445,18%,Holland,Ottawa,MI,49423
389272,Michel,Hickman,M,michel.hickman@charter.net,1/27/1982,9/22/2006,10.85,84762,9%,Texhoma,Texas,OK,73949
483586,Ching,Reagan,F,ching.reagan@yahoo.ca,4/2/1995,11/26/2016,0.67,149215,23%,Watsontown,Northumberland,PA,17777
599463,Tyson,Mcclellan,M,tyson.mcclellan@gmail.com,10/6/1979,8/12/2005,11.97,82646,28%,Hutsonville,Crawford,IL,62433
333156,Dimple,Madden,F,dimple.madden@aol.com,4/12/1978,11/15/1999,17.71,131991,15%,Lewiston,Androscoggin,ME,4240
610321,Donte,Wyatt,M,donte.wyatt@aol.com,5/19/1978,8/1/2016,0.99,65039,11%,Glennville,Tattnall,GA,30427
399651,Nathaniel,Heath,M,nathaniel.heath@bellsouth.net,11/16/1963,3/30/2004,13.34,172642,27%,Spokane,Christian,MO,65754
224749,Jacinda,Teeter,F,jacinda.teeter@sbcglobal.net,12/30/1986,1/2/2016,1.57,159592,4%,Duck Creek Village,Kane,UT,84762
892412,Phil,Lister,M,phil.lister@yahoo.com,8/4/1960,6/26/1993,24.1,139473,8%,Mc Farland,Dane,WI,53558
849439,Bridgette,Bittner,F,bridgette.bittner@aol.com,7/26/1970,10/29/2016,0.75,167632,24%,Washington,District of Columbia,DC,20310
376089,Sol,Porterfield,M,sol.porterfield@yahoo.com,9/19/1969,7/16/2016,1.03,169749,17%,Boston,Suffolk,MA,2118
214052,Melida,Mclaurin,F,melida.mclaurin@gmail.com,7/10/1984,4/16/2010,7.29,93623,12%,Baldwin,Banks,GA,30511
501977,Palmer,Mcrae,M,palmer.mcrae@gmail.com,4/26/1988,8/18/2013,3.95,121324,26%,Long Beach,Los Angeles,CA,90804
843877,Harvey,Fife,M,harvey.fife@gmail.com,4/27/1968,9/8/1991,25.9,110244,14%,Merrill,Klamath,OR,97633
590040,Dale,Bear,M,dale.bear@charter.net,1/15/1983,5/21/2009,8.19,77419,17%,Portsmouth,Newport,RI,2871
980404,Meg,Alcala,F,meg.alcala@gmail.com,6/19/1977,11/19/1999,17.7,84086,15%,Genesee,Potter,PA,16923
422757,Angelo,Beeler,F,angelo.beeler@gmail.com,8/9/1990,12/20/2014,2.61,89506,11%,Rapid City,Pennington,SD,57701
866477,Chung,Nunes,M,chung.nunes@hotmail.com,7/21/1996,7/27/2017,0,106988,16%,New Harmony,Posey,IN,47631
500758,Era,Logsdon,F,era.logsdon@gmail.com,3/9/1994,7/3/2015,2.07,103321,25%,Allenspark,Boulder,CO,80510
646037,Mose,Swearingen,M,mose.swearingen@hotmail.com,11/28/1995,12/5/2016,0.64,157983,22%,Canon City,Fremont,CO,81215
788052,Louie,Tyson,M,louie.tyson@gmail.com,6/1/1965,11/14/1989,27.72,93013,30%,Knoxville,Knox,TN,37922
128445,Cheryle,Perdue,F,cheryle.perdue@yahoo.com,12/27/1958,8/5/1988,29,100880,1%,Muenster,Cooke,TX,76252
974616,Gregorio,Pence,M,gregorio.pence@aol.com,2/12/1994,1/19/2016,1.52,148401,12%,Saguache,Saguache,CO,81149
222942,Ashlie,Mcnabb,F,ashlie.mcnabb@yahoo.com,7/1/1958,5/17/1983,34.22,142470,28%,Bullville,Orange,NY,10915
173005,Francesco,Yoo,M,francesco.yoo@yahoo.com,1/17/1960,11/18/1981,35.72,140371,27%,Monroe,Union,NC,28112
737694,Alberto,Mercer,M,alberto.mercer@gmail.com,6/12/1969,2/28/2015,2.41,156346,0%,Takoma Park,Montgomery,MD,20912
410107,Kandy,Batson,F,kandy.batson@yahoo.co.uk,11/23/1993,12/26/2016,0.59,69387,18%,Kansas City,Jackson,MO,64114
126755,Rigoberto,Pulley,M,rigoberto.pulley@yahoo.com,9/28/1964,6/7/1987,30.16,157363,6%,Huntsville,Walker,TX,77343
719595,Timmy,Ricci,M,timmy.ricci@gmail.com,9/2/1973,6/13/2014,3.13,162136,18%,Lansing,Ingham,MI,48915
323835,Patty,Jerome,F,patty.jerome@hotmail.com,8/3/1981,4/3/2017,0.32,91714,17%,Norman,Richmond,NC,28367
862841,Bobbye,Cronin,F,bobbye.cronin@hotmail.com,3/16/1966,8/14/2015,1.96,141289,12%,Issue,Charles,MD,20645
468425,Elisabeth,Kimmel,F,elisabeth.kimmel@gmail.com,9/28/1963,7/8/1995,22.07,187634,23%,Rockville,Montgomery,MD,20850
150534,Fernando,Molina,M,fernando.molina@gmail.com,11/8/1976,9/13/2005,11.88,173397,10%,Corsica,Douglas,SD,57328
885402,Camellia,Salisbury,F,camellia.salisbury@gmail.com,4/20/1964,11/10/1995,21.73,111722,10%,Colorado Springs,El Paso,CO,80919
170545,Mathew,Messenger,M,mathew.messenger@gmail.com,10/14/1981,1/28/2016,1.5,119899,1%,Hawkeye,Fayette,IA,52147
679211,Omar,Scales,M,omar.scales@cox.net,7/9/1968,5/27/2001,16.18,175907,27%,Saint Francis,Cheyenne,KS,67756
894261,Robena,Maples,F,robena.maples@rediffmail.com,12/29/1969,7/20/1993,24.04,156271,0%,Pageland,Chesterfield,SC,29728
970409,Mertie,Binkley,F,mertie.binkley@bp.com,2/27/1960,9/16/1987,29.88,40011,11%,Lawai,Kauai,HI,96765
300287,Pete,Dent,M,pete.dent@cox.net,1/24/1995,1/31/2017,0.49,104287,30%,Bayport,Suffolk,NY,11705
246798,Guillermo,Massie,M,guillermo.massie@aol.com,8/19/1958,5/2/1995,22.25,154967,11%,North Dartmouth,Bristol,MA,2747
765501,Hildegarde,Winter,F,hildegarde.winter@shell.com,11/5/1963,6/30/2005,12.08,142411,2%,Egeland,Towner,ND,58331
523574,Gale,Felder,M,gale.felder@gmail.com,12/23/1987,1/11/2014,3.55,191633,25%,Cedar Ridge,Nevada,CA,95924
806810,Xenia,Warden,F,xenia.warden@hotmail.com,7/19/1980,6/3/2013,4.15,159309,28%,Mill Creek,LaPorte,IN,46365
562517,Torri,Eaves,F,torri.eaves@yahoo.com,7/22/1977,2/23/2007,10.43,100253,1%,Slate Hill,Orange,NY,10973
756929,Marnie,Marcotte,F,marnie.marcotte@gmail.com,1/9/1960,10/17/1994,22.79,175497,27%,Oak Run,Shasta,CA,96069
622423,Mitchel,Park,M,mitchel.park@comcast.net,5/13/1984,9/25/2016,0.84,45538,9%,Waverly,Bremer,IA,50677
513083,Yvonne,Brookins,F,yvonne.brookins@msn.com,4/29/1991,12/3/2014,2.65,138099,9%,Portland,Multnomah,OR,97203
768566,Dorathy,Schulz,F,dorathy.schulz@aol.com,4/22/1996,5/14/2017,0.21,142362,19%,West Amana,West Amana,IA,52357
608617,Burton,Bettis,M,burton.bettis@aol.com,7/1/1970,4/21/2015,2.27,153742,1%,Princeville,Stark,IL,61559
768964,Brenda,Ornelas,F,brenda.ornelas@rediffmail.com,2/9/1979,5/17/2007,10.21,157092,9%,Detroit,Wayne,MI,48231
301975,Elliott,Carrion,M,elliott.carrion@gmail.com,8/20/1983,2/26/2015,2.42,184572,30%,Coal Center,Washington,PA,15423
938567,Shonta,Aviles,F,shonta.aviles@aol.com,11/25/1971,7/8/2009,8.06,179544,24%,Frontenac,Goodhue,MN,55026
821922,Nerissa,Boston,F,nerissa.boston@gmail.com,2/17/1959,8/17/1999,17.96,192391,13%,Saint Louis,St. Louis (city),MO,63171
848018,Wan,Amador,F,wan.amador@gmail.com,10/1/1958,8/31/2001,15.92,110560,29%,Evergreen,Jefferson,CO,80439
796802,Analisa,Galbraith,F,analisa.galbraith@earthlink.net,4/15/1992,6/24/2015,2.1,155926,29%,Plainfield,Sullivan,NH,3781
147010,Dyan,Olson,F,dyan.olson@gmail.com,9/30/1983,6/1/2005,12.16,170208,13%,Muncie,Delaware,IN,47308
451150,Dillon,Bankston,M,dillon.bankston@aol.com,1/31/1978,10/2/2011,5.82,66218,30%,Washington,District of Columbia,DC,20427
641105,Clarita,Tyree,F,clarita.tyree@yahoo.com,1/14/1964,7/23/2010,7.02,191616,26%,Belmont,Sabine,LA,71406
264113,Ira,Hampton,M,ira.hampton@hotmail.com,3/28/1994,4/7/2017,0.31,45139,19%,Indianapolis,Marion,IN,46216
983142,Azzie,Peyton,F,azzie.peyton@yahoo.com,4/30/1980,7/8/2015,2.06,145419,12%,El Paso,El Paso,TX,88572
450784,Alicia,Bagley,F,alicia.bagley@microsoft.com,6/9/1992,11/22/2015,1.68,132031,4%,Mc Grady,Wilkes,NC,28649
451447,Jared,Starks,M,jared.starks@hotmail.com,6/23/1992,6/7/2016,1.14,59841,12%,Hendrum,Norman,MN,56550
738683,Loura,Corbett,F,loura.corbett@ibm.com,1/18/1967,4/2/1991,26.34,123472,7%,Volga,Brookings,SD,57071
953744,Angel,Orr,M,angel.orr@bp.com,7/25/1993,2/1/2015,2.49,101397,6%,Rose Hill,Duplin,NC,28458
133812,Bud,Laroche,M,bud.laroche@exxonmobil.com,8/16/1977,9/29/2010,6.83,51167,7%,Cloverdale,Putnam,IN,46120
173415,Sylvester,Halverson,M,sylvester.halverson@gmail.com,11/6/1978,1/24/2016,1.51,181221,3%,Blytheville,Mississippi,AR,72315
148519,Junior,Olmstead,M,junior.olmstead@cox.net,4/30/1986,9/4/2016,0.9,162966,11%,Racine,Racine,WI,53403
997022,Mohammed,TRUE,M,mohammed.true@aol.com,5/30/1963,4/10/1987,30.32,92019,1%,Cathay,Wells,ND,58422
963395,Myles,Orton,M,myles.orton@gmail.com,11/20/1977,12/26/2015,1.59,111996,7%,Juneau,Dodge,WI,53039
361965,Hayley,Brittain,F,hayley.brittain@btinternet.com,8/6/1970,1/2/1997,20.58,100648,16%,Bellaire,Harris,TX,77401
662078,Viva,Dixon,F,viva.dixon@gmail.com,5/24/1972,6/23/2015,2.1,138941,27%,Oark,Johnson,AR,72852
885383,Lyman,Bingham,M,lyman.bingham@btinternet.com,3/17/1991,10/24/2013,3.76,41318,10%,Altona,Clinton,NY,12910
788981,Tabetha,Seward,F,tabetha.seward@hotmail.com,11/17/1969,1/11/2010,7.55,192419,30%,Delmar,Wicomico,MD,21875
